person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_encoded,log_person_age,log_income
23,70550,3.0,F,25000,19.04,True,0.3,True,4,False,True,False,False,True,False,False,5,3.1354942159291497,11.164091131524941
25,83800,2.0,D,25000,15.95,True,0.3,True,3,False,True,False,False,False,False,False,3,3.2188758248682006,11.336200219573199
26,175000,3.0,A,2600,8.9,False,0.01,False,4,False,False,False,False,False,False,True,0,3.258096538021482,12.07254696717504
25,175000,10.0,A,8000,7.9,False,0.05,False,2,False,False,False,True,False,False,False,0,3.2188758248682006,12.07254696717504
22,175000,6.0,B,18000,10.99,False,0.1,False,2,False,False,True,False,False,False,False,1,3.091042453358316,12.07254696717504
23,175000,8.0,B,21000,11.99,False,0.12,False,3,False,False,False,False,False,True,False,1,3.1354942159291497,12.07254696717504
23,15000,4.0,C,4000,13.98,True,0.27,False,4,True,False,False,False,False,False,False,2,3.1354942159291497,9.61587214452889
23,15000,4.0,B,4600,10.99,True,0.31,False,2,True,False,False,False,False,False,True,1,3.1354942159291497,9.61587214452889
22,88000,6.0,D,25000,15.58,True,0.28,True,2,False,True,False,False,False,False,False,3,3.091042453358316,11.385103457032141
25,74800,2.0,B,25000,10.99,True,0.28,False,2,False,True,False,False,True,False,False,1,3.2188758248682006,11.222586532857163
25,88000,0.0,D,25000,14.96,True,0.28,False,4,False,True,False,False,False,False,True,3,3.2188758248682006,11.385103457032141
25,15000,2.0,D,1750,15.31,False,0.12,True,4,True,False,False,True,False,False,False,3,3.2188758248682006,9.61587214452889
26,88000,2.0,D,25000,15.65,True,0.28,False,3,False,True,False,False,False,False,True,3,3.258096538021482,11.385103457032141
25,100000,1.0,B,25000,9.33,False,0.25,False,4,False,True,False,False,False,False,True,1,3.2188758248682006,11.51293546492023
23,15000,0.0,C,3600,13.47,True,0.24,False,4,False,False,False,False,False,True,False,2,3.1354942159291497,9.61587214452889
24,102400,8.0,B,25000,10.36,False,0.24,False,3,False,True,False,False,False,True,False,1,3.1780538303479458,11.536651757164861
24,92000,1.0,E,25000,16.77,True,0.27,True,4,False,True,False,True,False,False,False,4,3.1780538303479458,11.429554725537322
23,93000,0.0,D,25000,14.59,True,0.27,True,2,False,True,False,False,False,False,False,3,3.1354942159291497,11.440365524765756
22,175000,6.0,C,3500,11.91,False,0.02,True,2,False,True,False,False,False,False,True,2,3.091042453358316,12.07254696717504
23,175000,3.0,A,7200,8.38,False,0.04,False,3,False,False,True,False,False,False,False,0,3.1354942159291497,12.07254696717504
25,174708,9.0,B,9000,10.59,False,0.05,False,3,False,True,False,False,False,False,True,1,3.2188758248682006,12.07087701168129
25,174000,2.0,C,8800,14.27,False,0.05,False,3,False,False,False,False,False,False,False,2,3.2188758248682006,12.066816325306588
26,174000,8.0,B,12000,12.53,False,0.07,False,4,False,True,False,False,False,False,False,1,3.258096538021482,12.066816325306588
25,162000,5.0,E,25000,16.0,True,0.15,True,3,False,False,False,False,False,False,False,4,3.2188758248682006,11.995357787034976
26,173467,10.0,B,10000,11.71,False,0.06,False,4,False,False,False,False,False,False,True,1,3.258096538021482,12.063748423317918
21,15000,0.0,C,3175,11.54,True,0.21,True,3,True,False,False,True,False,False,False,2,3.044522437723423,9.61587214452889
25,96000,2.0,E,25000,15.68,True,0.26,True,4,False,True,False,True,False,False,False,4,3.2188758248682006,11.472113887062386
21,15120,0.0,B,1500,10.59,False,0.1,False,2,False,False,True,False,False,False,False,1,3.044522437723423,9.623839785112668
24,97908,8.0,D,25000,12.61,True,0.26,True,2,False,True,False,True,False,False,False,3,3.1780538303479458,11.491793754834617
26,110000,3.0,C,25000,13.48,False,0.23,True,2,False,True,False,False,False,True,False,2,3.258096538021482,11.608244735642321
23,15204,7.0,A,2800,8.49,True,0.18,False,3,False,False,False,False,False,True,False,0,3.1354942159291497,9.629379600111465
25,159600,0.0,D,30000,17.27,True,0.19,True,4,False,True,False,False,False,True,False,3,3.2188758248682006,11.980432229642377
24,171500,6.0,A,18000,8.9,False,0.1,False,4,False,True,False,False,False,False,False,0,3.1780538303479458,12.052344376474922
25,170004,3.0,B,10000,11.11,False,0.06,False,4,False,False,False,False,True,False,False,1,3.2188758248682006,12.043583127364586
24,158004,0.0,D,25000,14.59,True,0.16,True,2,False,True,False,True,False,False,False,3,3.1780538303479458,11.970381957078013
26,170000,0.0,B,13000,12.42,False,0.08,False,3,False,True,False,False,False,False,True,1,3.258096538021482,12.04355959836804
24,83300,0.0,D,25000,15.31,True,0.26,False,2,False,True,False,False,True,False,False,3,3.1780538303479458,11.330215832884798
24,110000,7.0,D,25000,15.7,False,0.23,True,2,False,True,False,True,False,False,False,3,3.1780538303479458,11.608244735642321
22,15360,7.0,B,2500,12.53,True,0.16,False,3,True,False,False,True,False,False,False,1,3.091042453358316,9.639587108749145
25,134300,3.0,D,5000,16.49,True,0.03,False,2,False,True,False,False,True,False,False,3,3.2188758248682006,11.807838828499989
25,170000,2.0,A,20000,7.49,False,0.12,False,2,False,False,True,False,False,False,False,0,3.2188758248682006,12.04355959836804
22,100580,6.0,D,25000,14.96,True,0.25,True,2,False,True,False,False,False,False,False,3,3.091042453358316,11.51871865201099
25,113000,7.0,C,25000,12.73,False,0.22,True,4,False,True,False,False,True,False,False,2,3.2188758248682006,11.635151947212842
24,120000,8.0,B,25000,10.65,False,0.21,False,4,False,True,True,False,False,False,False,1,3.1780538303479458,11.695255355062795
25,120000,6.0,B,25000,10.74,False,0.21,False,2,False,True,False,False,True,False,False,1,3.2188758248682006,11.695255355062795
23,120000,7.0,B,25000,9.99,False,0.21,False,2,False,True,True,False,False,False,False,1,3.1354942159291497,11.695255355062795
24,91800,5.0,D,25000,15.33,True,0.23,True,2,False,True,False,False,True,False,False,3,3.1780538303479458,11.427378469795439
21,15600,5.0,A,1000,7.29,False,0.06,False,4,True,False,False,False,False,False,True,0,3.044522437723423,9.65509029374725
26,108000,2.0,D,25000,15.05,True,0.23,False,3,False,True,False,False,False,True,False,3,3.258096538021482,11.58989576532275
26,129996,6.0,B,25000,10.75,False,0.19,False,3,False,True,False,False,False,True,False,1,3.258096538021482,11.775266652248366
23,130000,4.0,D,25000,16.02,False,0.19,True,2,False,True,True,False,False,False,False,3,3.1354942159291497,11.775297421715827
23,130000,7.0,B,25000,11.49,False,0.19,False,4,False,True,False,False,False,False,True,1,3.1354942159291497,11.775297421715827
25,170000,4.0,B,20000,12.53,False,0.12,False,4,True,False,True,False,False,False,False,1,3.2188758248682006,12.04355959836804
26,170000,0.0,C,12000,13.57,False,0.07,True,2,False,False,False,False,False,False,True,2,3.258096538021482,12.04355959836804
22,169000,1.0,B,14000,11.14,False,0.08,False,3,False,True,False,False,False,True,False,1,3.091042453358316,12.037659911047468
26,168750,10.0,C,24250,12.87,False,0.14,True,3,False,True,False,False,True,False,False,2,3.258096538021482,12.036179534643145
23,168600,3.0,B,20000,11.58,False,0.12,False,3,False,True,True,False,False,False,False,1,3.1354942159291497,12.035290255730404
24,168288,5.0,B,1800,11.12,False,0.01,False,3,False,True,False,True,False,False,False,1,3.1780538303479458,12.03343801856575
25,168000,2.0,B,35000,10.65,False,0.21,False,2,False,False,False,False,False,True,False,1,3.2188758248682006,12.031725210748633
24,133300,6.0,B,25000,10.37,False,0.19,False,2,False,True,False,False,False,False,False,1,3.1780538303479458,11.80036500801413
24,15600,5.0,A,3300,6.39,True,0.21,False,4,True,False,False,True,False,False,False,0,3.1780538303479458,9.65509029374725
24,134000,8.0,D,25000,16.07,False,0.19,True,3,False,True,False,False,False,True,False,3,3.1780538303479458,11.80560254159177
25,134000,7.0,B,25000,10.62,False,0.19,False,2,False,True,False,False,True,False,False,1,3.2188758248682006,11.80560254159177
25,15600,0.0,F,3200,18.09,True,0.21,False,2,True,False,False,False,False,False,True,5,3.2188758248682006,9.65509029374725
25,135000,5.0,B,25000,11.36,False,0.19,False,4,False,True,True,False,False,False,False,1,3.2188758248682006,11.813037464800539
26,135660,10.0,B,25000,12.53,False,0.18,False,4,False,True,False,False,False,False,False,1,3.258096538021482,11.817914405842503
25,145000,0.0,B,25000,9.99,False,0.17,False,4,False,True,True,False,False,False,False,1,3.2188758248682006,11.884495917930655
23,150000,4.0,B,25000,10.36,False,0.17,False,3,False,True,True,False,False,False,False,1,3.1354942159291497,11.918397239722838
23,165000,3.0,A,9600,5.99,False,0.06,False,3,False,False,True,False,False,False,False,0,3.1354942159291497,12.013706813470414
22,153000,5.0,D,24000,15.62,True,0.16,True,2,False,False,False,False,False,False,False,3,3.091042453358316,11.938199736300925
24,165000,5.0,B,20000,10.37,False,0.12,False,4,False,False,False,False,False,True,False,1,3.1780538303479458,12.013706813470414
25,165000,0.0,F,25000,19.74,False,0.15,False,4,False,False,False,True,False,False,False,5,3.2188758248682006,12.013706813470414
21,165000,5.0,A,20000,6.91,False,0.12,False,4,False,False,True,False,False,False,False,0,3.044522437723423,12.013706813470414
23,16000,7.0,A,6000,7.9,True,0.38,False,2,True,False,False,False,True,False,False,0,3.1354942159291497,9.680406499268875
23,16000,3.0,C,2275,13.06,False,0.14,True,4,False,False,False,False,False,False,False,2,3.1354942159291497,9.680406499268875
23,16000,7.0,A,2000,6.39,False,0.13,False,3,True,False,False,False,False,True,False,0,3.1354942159291497,9.680406499268875
23,148000,1.0,E,25000,14.93,True,0.17,False,3,False,True,False,False,False,False,False,4,3.1354942159291497,11.904974309480183
23,16000,1.0,C,5600,12.84,True,0.35,False,4,False,False,False,False,True,False,False,2,3.1354942159291497,9.680406499268875
24,16020,3.0,E,3625,17.14,True,0.23,True,2,True,False,False,False,False,False,True,4,3.1780538303479458,9.681655640646714
22,16094,2.0,A,5500,7.14,True,0.34,False,3,False,False,False,False,False,False,True,0,3.091042453358316,9.686263943732909
25,175000,2.0,A,25000,8.9,False,0.14,False,2,False,True,False,False,False,True,False,0,3.2188758248682006,12.07254696717504
22,16200,6.0,B,2000,12.42,False,0.12,False,3,True,False,False,False,False,True,False,1,3.091042453358316,9.692828247710418
24,185000,7.0,C,25000,12.68,False,0.14,True,2,False,True,False,True,False,False,False,2,3.1780538303479458,12.128116509451258
25,162000,9.0,C,25000,11.03,False,0.15,False,2,False,True,False,False,False,True,False,2,3.2188758248682006,11.995357787034976
26,161000,10.0,A,30000,7.9,False,0.19,False,4,False,True,False,False,False,False,True,0,3.258096538021482,11.989165855127435
22,160000,0.0,B,35000,10.65,False,0.22,False,4,False,False,False,False,True,False,False,1,3.091042453358316,11.982935344196433
25,225000,5.0,B,25000,11.86,False,0.11,False,4,False,True,False,False,False,False,True,1,3.2188758248682006,12.323860125621126
25,16400,1.0,A,5000,8.94,True,0.3,False,4,True,False,False,False,False,True,False,0,3.2188758248682006,9.70509758756311
23,16500,6.0,B,4375,9.63,True,0.27,False,4,True,False,False,False,False,False,True,1,3.1354942159291497,9.711176264112805
25,49500,6.0,C,24750,14.22,True,0.5,False,3,False,True,False,False,False,True,False,2,3.2188758248682006,10.809748150372926
23,60000,4.0,B,24750,9.33,True,0.41,False,3,False,True,False,False,False,False,False,1,3.1354942159291497,11.002116507732017
24,84200,8.0,C,24500,13.85,False,0.29,False,4,False,True,False,False,True,False,False,2,3.1780538303479458,11.340962076644454
22,16800,5.0,B,2000,10.65,False,0.12,False,2,False,False,True,False,False,False,False,1,3.091042453358316,9.729193687429403
24,92000,8.0,B,24500,11.46,False,0.27,False,4,False,True,False,False,True,False,False,1,3.1780538303479458,11.429554725537322
23,160000,5.0,A,35000,7.66,False,0.22,False,2,False,False,False,False,False,True,False,0,3.1354942159291497,11.982935344196433
24,160000,9.0,E,12000,16.77,False,0.07,False,4,False,False,False,False,False,False,True,4,3.1780538303479458,11.982935344196433
25,160000,1.0,B,12000,9.63,False,0.07,False,4,False,False,False,False,False,True,False,1,3.2188758248682006,11.982935344196433
26,160000,6.0,C,25000,12.23,False,0.16,True,4,False,True,False,False,False,True,False,2,3.258096538021482,11.982935344196433
25,125800,0.0,D,10000,14.09,True,0.07,False,4,False,False,False,False,True,False,False,3,3.2188758248682006,11.74245657234248
25,54000,2.0,C,24250,13.98,True,0.45,False,4,False,True,False,False,False,True,False,2,3.2188758248682006,10.896757843893464
23,62500,1.0,B,24250,10.62,True,0.39,False,4,False,True,True,False,False,False,False,1,3.1354942159291497,11.042937835596494
24,16800,4.789686296787225,A,3900,7.49,True,0.23,False,3,False,False,False,False,False,False,False,0,3.1780538303479458,9.729193687429403
25,68400,9.0,E,24250,17.56,True,0.35,False,4,False,True,False,False,False,True,False,4,3.2188758248682006,11.133142723386813
26,56045,1.0,D,24250,14.96,True,0.37,False,2,False,True,False,False,True,False,False,3,3.258096538021482,10.933928061100904
22,74000,7.0,D,24250,15.65,True,0.33,True,2,False,True,False,False,False,False,False,3,3.091042453358316,11.211833885608513
24,65453,9.0,D,24250,15.7,True,0.31,False,2,False,True,False,False,True,False,False,3,3.1780538303479458,11.089102884825811
24,89908,1.0,B,24250,12.53,False,0.27,False,3,False,True,False,False,False,False,True,1,3.1780538303479458,11.406553326683621
26,78000,0.0,E,24250,17.56,True,0.31,True,3,False,True,False,True,False,False,False,4,3.258096538021482,11.264476926102367
23,100000,0.0,C,24250,12.87,False,0.24,True,2,False,True,False,False,False,True,False,2,3.1354942159291497,11.51293546492023
23,103000,6.0,D,24250,15.7,False,0.24,False,2,False,True,False,False,False,True,False,3,3.1354942159291497,11.542493975902508
25,160000,2.0,A,9000,7.49,False,0.06,False,3,False,False,True,False,False,False,False,0,3.2188758248682006,11.982935344196433
25,160000,5.0,B,15000,11.14,False,0.09,False,4,True,False,False,False,False,False,True,1,3.2188758248682006,11.982935344196433
24,160000,3.0,D,20000,16.0,False,0.13,False,3,False,False,False,False,False,False,True,3,3.1780538303479458,11.982935344196433
23,160000,2.0,D,25000,15.65,False,0.16,True,2,False,False,True,False,False,False,False,3,3.1354942159291497,11.982935344196433
26,160000,0.0,C,13750,13.48,False,0.09,False,4,False,False,False,False,False,False,False,2,3.258096538021482,11.982935344196433
21,160000,3.0,D,15250,15.31,False,0.1,True,4,False,False,False,False,False,False,True,3,3.044522437723423,11.982935344196433
25,160000,3.0,C,20000,13.47,False,0.13,True,2,False,False,False,False,False,False,True,2,3.2188758248682006,11.982935344196433
22,16800,0.0,C,4750,13.85,True,0.28,True,2,False,False,False,True,False,False,False,2,3.091042453358316,9.729193687429403
25,111996,9.0,D,24250,15.31,False,0.22,False,3,False,True,False,False,False,True,False,3,3.2188758248682006,11.626227364204203
21,16800,0.0,B,6000,10.39,True,0.36,False,4,False,False,False,False,False,False,True,1,3.044522437723423,9.729193687429403
25,115200,0.0,B,24250,11.36,False,0.21,False,2,False,True,False,True,False,False,False,1,3.2188758248682006,11.654433707761807
23,144000,0.0,B,24250,11.83,False,0.17,False,3,False,True,True,False,False,False,False,1,3.1354942159291497,11.87757552297847
22,108000,1.0,D,24150,14.96,True,0.22,True,3,False,True,False,True,False,False,False,3,3.091042453358316,11.58989576532275
22,43000,7.0,C,24000,13.85,True,0.56,True,3,False,True,False,False,False,False,False,2,3.091042453358316,10.668978650219241
23,47004,1.0,B,24000,11.58,True,0.51,False,4,False,True,False,False,False,False,True,1,3.1354942159291497,10.75800925801265
24,48000,4.0,D,24000,16.29,True,0.5,True,2,False,True,False,False,False,False,True,3,3.1780538303479458,10.778977123006351
26,48000,4.0,A,24000,7.49,True,0.5,False,3,False,True,False,False,True,False,False,0,3.258096538021482,10.778977123006351
21,44964,2.0,D,24000,16.29,True,0.53,True,2,False,True,True,False,False,False,False,3,3.044522437723423,10.713639688348616
25,52000,4.789686296787225,B,24000,10.74,True,0.46,False,2,False,True,False,False,False,True,False,1,3.2188758248682006,10.859018228147887
22,17352,4.789686296787225,C,2250,15.27,False,0.13,True,3,False,False,True,False,False,False,False,2,3.091042453358316,9.761520681090504
24,47000,3.0,F,24000,17.8,True,0.51,False,2,False,True,False,False,False,True,False,5,3.1780538303479458,10.757924157061597
22,17400,6.0,B,1000,11.36,False,0.06,False,2,False,False,False,False,False,False,True,1,3.091042453358316,9.76428295481558
22,49000,2.0,E,24000,17.56,True,0.49,False,4,False,True,False,False,True,False,False,4,3.091042453358316,10.799595985047786
